765.574	140.85
123.719	232.302
36.9486	17.5928
397.817	205.991
171.152	23.0824
341.543	178.783
59.6286	118.718
68.7559	34.3027
106.275	495.784
11.8395	13.9673
158.358	39.7601
594.918	193.968
21.3786	21.541
5.38177	18.3446
129.959	127.186
12.0049	24.5235
40.37	14.4865
131.814	9.1053
118.768	152.588
4.55062	65.8907
84.2146	26.3185
27.1313	25.9793
22.0281	7.05859
69.5353	517.841
65.512	29.3767
32.3103	36.1173
2.49147	3.8173
1337.34	295.507
105.226	118.785
0.61669	2.87361
370.208	648.305
10.922	14.8223
548.446	109.519
105.25	160.961
115.637	172.237
196.376	225.891
5.22295	17.6406
58.7267	58.7333
3.36052	9.24756
12.8176	19.0546
470.327	153.793
1138.3	1001.78
39.0414	51.8367
543.144	398.302
17.1833	24.0644
168.929	80.948
1759.85	1169.77
149.827	81.1517
49.4437	44.1542
17.9322	5.2502
34.9455	320.535
54.3795	20.8266
26.6253	13.1025
227.571	94.896
141.852	59.1344
5.59583	9.41032
147.727	250.555
641.508	196.532
33.8022	3.30955
19.2207	90.3011
33.5325	142.59
48.8733	15.8553
38.5592	68.3155
37.0306	66.1964
84.062	150.089
418.712	736.273
2.05468	7.17296
290.339	467.239
159.92	51.7724
124.396	112.105
19.544	2.12592
12.9105	3.77786
85.846	61.2079
114.737	137.095
54.8962	10.4119
215.282	75.6638
27.273	37.0363
94.1477	247.873
32.5723	44.9519
78.3892	157.229
45.8359	61.7847
26.9041	9.58575
49.3683	28.8203
64.3821	115.347
293.76	420.431
265.485	260.046
90.0961	139.698
22.5188	11.1665
872.051	375.349
55.1255	19.1902
82.7847	100.983
21.4358	42.619
116.173	175.298
7.93533	12.1843
110.768	222.842
118.053	362.243
28.1107	20.6511
20.7899	25.8804
119.6	213.466
457.345	526.443
729.581	278.64
13.4536	3.96569
1.99037	2.98756
19.382	12.3017
18.6206	74.6929
188.101	110.144
162.437	127.402
122.595	154.797
13.8594	31.7415
237.542	371.147
322.113	152.98
40.6335	40.7639
1174.83	482.328
390.684	719.411
292.229	189.502
64.7516	182.969
1.74215	5.02692
15.8443	43.1058
71.7116	79.1791
77.751	519.517
185.515	103.631
19.9413	32.7249
71.857	145.339
1.56366	4.74081
108.316	10.3608
13.7	21.4897
48.7572	193.803
14.4727	14.6831
91.1819	95.8768
12.8021	37.0946
169.397	266.631
102.08	27.1627
102.704	89.207
127.897	7.31695
241.083	21.0673
16.527	8.58427
17.4843	17.3021
435.855	29.8799
