37.4082	19.1003
0	0
8.94446	1.51419
10.7425	11.1422
3.17268	14.6616
34.6555	52.2575
44.2182	52.3492
6.01954	19.9118
8.61359	17.1261
20.7831	23.9711
46.0751	11.4668
17.0352	9.87188
127.937	8.53275
12.6278	11.2364
774.901	2196.95
141.282	17.6272
25.6887	42.9642
7.00515	45.1763
238.247	110.641
53.3648	26.8134
9.91774	50.3713
20.4331	25.3554
47.6206	13.486
23.5457	40.5345
0.4043	33.8323
4.60682	12.0121
10.5176	15.8552
42.4136	71.5989
8.16304	9.00116
4.80295	9.25277
13.1883	3.13503
7.05135	21.8128
9.92666	2.52748
43.7911	19.2248
33.9658	61.4283
13.2276	5.26412
8.82784	27.8294
5.56124	4.5202
5.32635	12.4525
10.3608	2.73183
36.9181	40.2692
683.643	724.544
30.036	20.2397
48.0438	28.7914
13.1451	13.8462
307.387	14.0616
6.13117	1.75273
6.04676	27.8958
120.546	167.432
90.9214	33.3372
93.4044	9.5224
45.9042	8.16332
105.477	53.0089
201.175	68.8579
21.9381	16.5649
41.3177	37.8909
8.26271	2.94437
0	0
18.583	7.489
31.9688	6.40678
38.2109	24.1635
4.81082	8.96194
17.2211	12.1007
8.92231	10.2009
99.944	30.2259
3.10302	15.1561
42.1313	31.0375
23.9166	5.28894
14.4854	9.06345
46.2771	33.3716
94.2413	106.477
21.6598	30.0682
11.3558	4.6719
12.6344	2.71375
265.911	289.117
17.3425	21.1931
7.26587	43.5357
0	0
51.4208	30.2496
7.92771	9.82201
154.193	95.8608
4.60507	3.96308
9.41371	19.946
2.77967	6.22214
25.7516	131.285
20.6933	40.5402
32.4873	0.663496
13.0956	0.613767
57.6925	35.6496
0.971798	0.327823
43.8406	15.4692
136.144	121.033
15.7694	18.3737
11.2962	26.4272
32.6883	28.3026
24.0736	18.2252
8.45116	14.5959
37.1635	48.9089
23.4566	15.2071
27.7975	13.1542
72.8425	36.3451
604.25	105.005
13.7929	20.8891
17.6278	27.6535
36.4361	52.2342
14.4147	59.5291
83.8673	32.1254
21.0805	13.0806
268.414	66.7649
28.4146	16.7561
23.8718	26.0405
3.87426	36.165
1.52223	19.3926
27.2558	25.5191
14.8681	18.0807
5.28715	39.695
117.325	63.9357
6.38586	18.3375
5.20458	14.5058
2.33028	15.7775
255.624	4083.18
38.2686	77.3817
4.47744	12.9087
9.06191	34.6353
31.9004	19.834
39.3347	8.06045
12.2599	31.3826
8.65058	12.2242
15.9742	10.7314
3.66242	3.88082
72.644	76.2715
41.1972	44.981
9.61764	19.1499
12.1821	2.98414
79.5238	80.5642
26.1902	9.97054
153.634	35.5658
9.65895	8.27295
84.2607	25.427
12.1998	15.366
15.7332	18.0317
25.5182	30.6045
10.4937	46.1507
13.3652	12.6878
6.73558	6.65564
19.4912	44.0131
0	0
831.685	803.629
3.20954	51.1058
5.63063	11.4793
149.292	25.9396
18.1155	19.0344
12.3307	17.6045
45.2596	54.7608
6.89657	11.4931
350.56	123.28
25.2241	15.6863
20.4586	44.2677
169.944	63.8397
10.8981	24.014
38.9955	18.684
40.1681	23.7044
64.5291	89.9827
49.2014	27.3422
863.112	825.614
19.4164	12.9292
26.4794	21.2092
10.155	9.3953
11.8831	6.33848
16.1727	45.8857
14.6013	3.31279
411.386	219.758
3.548	10.4965
72.8295	12.0046
42.327	11.2844
2.88423	0.986915
41.0692	12.0332
21.4121	30.1804
10.2231	44.1808
7.78608	25.3132
37.3575	48.1817
40.1013	28.595
2.13085	18.6196
34.5906	73.1955
11.7487	1.72071
534.893	1835.97
5.95135	36.8676
28.901	22.4518
402.876	252.447
103.869	71.8243
18.2158	36.01
11.2938	5.16904
16.7761	12.8028
38.5286	51.8318
27.7076	17.9823
22.0667	23.5757
6.61404	4.24162
22.1358	5.01027
37.8918	11.8177
0.240628	3.94062
1.591	34.5787
11.6066	1.13868
21.3618	5.11242
15.0268	27.7788
25.4938	34.3033
3799.03	821.705
21.4144	29.6353
0	0
2.17762	39.687
9.20491	9.15107
5.20705	2.53407
6.33487	2.45039
8.33463	25.7802
26.7156	9.74995
31.7522	26.3309
12.9619	11.9788
7.24247	5.88279
3949.83	3370.23
16.7692	16.0552
6.61851	13.9077
17.7871	41.4466
3.20921	22.1848
4.75544	10.1609
0.585376	0.965012
85.068	15.0905
40.6341	5.26283
3.37116	1.8401
9.68734	64.9511
41.0513	8.11576
13.5877	26.3919
8.78134	17.8612
41.928	102.47
8.64756	7.2908
31.988	40.3634
46.3851	8.28765
37.4453	22.3282
0	0
17.8377	9.84226
183.432	28.9103
22.0449	6.51404
86.3623	57.8046
21.5734	5.55846
71.3169	17.3631
23.2726	9.65137
31.0331	24.6346
14.1815	15.344
66.3127	40.3688
14.1374	23.2581
11.1669	1.37845
26.4416	26.2137
21.0755	17.0791
37.4172	41.3513
16.9955	14.273
87.9906	26.2703
12.8767	10.7614
16.2838	17.2318
26.2197	47.4705
15.7276	29.2202
11.4726	10.4794
61.1734	41.7958
6.28372	6.98666
5.23372	5.19137
10.724	0.929883
1.98225	12.6014
61.8332	28.3254
6.35774	1.74859
3.35769	5.07356
35.3807	24.5145
5.79804	8.59811
19.3627	4.70577
34.0076	28.7761
15.7244	9.18293
25.1825	26.312
45.08	14.6546
0	0
41.5885	38.9256
9.67236	24.0239
33.5356	11.0299
21.2709	5.60746
49.1985	16.0543
47.9271	87.1577
11.3528	19.0351
6.26824	14.4027
15.5826	9.39919
7.61757	10.651
2.30074	2.70239
778.153	23.0166
0	0
12.9658	8.38377
17.1925	29.9146
337.558	162.832
48.0876	25.7858
6.7885	5.79567
7.50303	2.60585
57.7242	39.9174
4.65824	13.8387
56.6337	16.0596
8.07549	7.09934
7.08161	12.3358
3.18357	7.72041
14.7289	7.39973
55.841	47.5482
8.58442	2.44056
93.6526	18.3578
6.4243	4.16499
30.872	63.7663
8.36316	21.5931
13.8908	28.0098
0.704777	30.5194
4.3945	16.6819
7.85628	16.1022
9.15172	17.2595
10.6104	2.24488
88.6214	7.99045
7.83104	19.8987
153.634	23.1714
25.5844	21.3218
13.4114	7.38629
12.7257	18.4127
27.7907	0.713985
8.02039	3.81097
0.526106	1.18417
15.7116	11.051
10.5224	17.1608
6.12088	8.44539
36.8421	30.7775
25.9809	12.0057
1.75553	18.3478
5.53962	10.3822
25.0566	29.0566
364.195	70.4763
4.5574	1.11001
35.2546	7.15442
66.028	67.4755
13.3553	16.6377
16.9339	23.3918
10.3539	44.7361
26.2516	36.9711
1273.64	1458.23
39.3906	72.7728
3.82584	8.9561
2.43743	49.6463
3.79279	32.4195
285.213	65.3819
39.6775	33.2522
6.35872	6.63012
11.1618	29.4226
3.54397	22.4446
46.0005	62.4878
71.8174	11.8118
22.0557	4.45168
14.7051	38.5819
3.8279	3.13165
4.09796	15.0343
52.7405	24.7399
9.12364	26.2239
37.5967	42.6716
14.1192	11.9495
19.9337	27.436
13.5688	14.9723
8.4271	12.0096
16.6061	5.27599
26.5039	1.94858
16.609	153.719
23.9952	4.1348
6.27558	15.5711
25.5399	19.8463
29.0911	8.63739
23.8968	13.7224
95.3909	34.888
20.6685	31.6659
21.275	19.883
10.3256	41.8997
84.1603	123.336
17.4621	9.23796
5.23585	16.4914
437.668	185.094
22.7349	14.2578
16.2851	22.6203
20.4421	61.3856
19.407	23.4512
46.8599	82.5944
39.4152	18.908
97.6136	30.3247
9.06512	7.08803
0	0
34.9176	10.2006
257.676	164.625
1.53163	9.64054
9.57372	32.3464
381.414	835.073
65.6853	23.2669
93.0985	118.343
29.3787	43.9353
8.48428	8.89903
7.21041	8.95601
199.445	51.5358
12.3817	204.52
13.9116	5.02501
1.39576	17.3431
3.34043	13.0041
40.3768	8.12348
45.6509	8.21295
