0	10	0	10
0	10	10	20
0	10	20	30
0	10	30	40
0	10	40	50
0	10	50	60
0	10	60	70
0	10	70	80
0	10	80	90
0	10	90	100
0	10	100	130
0	10	130	160
0	10	160	190
0	10	190	220
0	10	220	250
0	10	250	280
0	10	280	310
0	10	310	340
0	10	340	370
0	10	370	400
0	10	400	1933.33
0	10	1933.33	3466.67
0	10	3466.67	5000
10	20	0	10
10	20	10	20
10	20	20	30
10	20	30	40
10	20	40	50
10	20	50	60
10	20	60	70
10	20	70	80
10	20	80	90
10	20	90	100
10	20	100	130
10	20	130	160
10	20	160	190
10	20	190	220
10	20	220	250
10	20	250	280
10	20	280	310
10	20	310	340
10	20	340	370
10	20	370	400
10	20	400	1933.33
10	20	1933.33	3466.67
10	20	3466.67	5000
20	30	0	10
20	30	10	20
20	30	20	30
20	30	30	40
20	30	40	50
20	30	50	60
20	30	60	70
20	30	70	80
20	30	80	90
20	30	90	100
20	30	100	130
20	30	130	160
20	30	160	190
20	30	190	220
20	30	220	250
20	30	250	280
20	30	280	310
20	30	310	340
20	30	340	370
20	30	370	400
20	30	400	1933.33
20	30	1933.33	3466.67
20	30	3466.67	5000
30	40	0	10
30	40	10	20
30	40	20	30
30	40	30	40
30	40	40	50
30	40	50	60
30	40	60	70
30	40	70	80
30	40	80	90
30	40	90	100
30	40	100	130
30	40	130	160
30	40	160	190
30	40	190	220
30	40	220	250
30	40	250	280
30	40	280	310
30	40	310	340
30	40	340	370
30	40	370	400
30	40	400	1933.33
30	40	1933.33	3466.67
30	40	3466.67	5000
40	50	0	10
40	50	10	20
40	50	20	30
40	50	30	40
40	50	40	50
40	50	50	60
40	50	60	70
40	50	70	80
40	50	80	90
40	50	90	100
40	50	100	130
40	50	130	160
40	50	160	190
40	50	190	220
40	50	220	250
40	50	250	280
40	50	280	310
40	50	310	340
40	50	340	370
40	50	370	400
40	50	400	1933.33
40	50	1933.33	3466.67
40	50	3466.67	5000
50	60	0	10
50	60	10	20
50	60	20	30
50	60	30	40
50	60	40	50
50	60	50	60
50	60	60	70
50	60	70	80
50	60	80	90
50	60	90	100
50	60	100	130
50	60	130	160
50	60	160	190
50	60	190	220
50	60	220	250
50	60	250	280
50	60	280	310
50	60	310	340
50	60	340	370
50	60	370	400
50	60	400	1933.33
50	60	1933.33	3466.67
50	60	3466.67	5000
60	70	0	10
60	70	10	20
60	70	20	30
60	70	30	40
60	70	40	50
60	70	50	60
60	70	60	70
60	70	70	80
60	70	80	90
60	70	90	100
60	70	100	130
60	70	130	160
60	70	160	190
60	70	190	220
60	70	220	250
60	70	250	280
60	70	280	310
60	70	310	340
60	70	340	370
60	70	370	400
60	70	400	1933.33
60	70	1933.33	3466.67
60	70	3466.67	5000
70	80	0	10
70	80	10	20
70	80	20	30
70	80	30	40
70	80	40	50
70	80	50	60
70	80	60	70
70	80	70	80
70	80	80	90
70	80	90	100
70	80	100	130
70	80	130	160
70	80	160	190
70	80	190	220
70	80	220	250
70	80	250	280
70	80	280	310
70	80	310	340
70	80	340	370
70	80	370	400
70	80	400	1933.33
70	80	1933.33	3466.67
70	80	3466.67	5000
80	90	0	10
80	90	10	20
80	90	20	30
80	90	30	40
80	90	40	50
80	90	50	60
80	90	60	70
80	90	70	80
80	90	80	90
80	90	90	100
80	90	100	130
80	90	130	160
80	90	160	190
80	90	190	220
80	90	220	250
80	90	250	280
80	90	280	310
80	90	310	340
80	90	340	370
80	90	370	400
80	90	400	1933.33
80	90	1933.33	3466.67
80	90	3466.67	5000
90	100	0	10
90	100	10	20
90	100	20	30
90	100	30	40
90	100	40	50
90	100	50	60
90	100	60	70
90	100	70	80
90	100	80	90
90	100	90	100
90	100	100	130
90	100	130	160
90	100	160	190
90	100	190	220
90	100	220	250
90	100	250	280
90	100	280	310
90	100	310	340
90	100	340	370
90	100	370	400
90	100	400	1933.33
90	100	1933.33	3466.67
90	100	3466.67	5000
100	130	0	10
100	130	10	20
100	130	20	30
100	130	30	40
100	130	40	50
100	130	50	60
100	130	60	70
100	130	70	80
100	130	80	90
100	130	90	100
100	130	100	130
100	130	130	160
100	130	160	190
100	130	190	220
100	130	220	250
100	130	250	280
100	130	280	310
100	130	310	340
100	130	340	370
100	130	370	400
100	130	400	1933.33
100	130	1933.33	3466.67
100	130	3466.67	5000
130	160	0	10
130	160	10	20
130	160	20	30
130	160	30	40
130	160	40	50
130	160	50	60
130	160	60	70
130	160	70	80
130	160	80	90
130	160	90	100
130	160	100	130
130	160	130	160
130	160	160	190
130	160	190	220
130	160	220	250
130	160	250	280
130	160	280	310
130	160	310	340
130	160	340	370
130	160	370	400
130	160	400	1933.33
130	160	1933.33	3466.67
130	160	3466.67	5000
160	190	0	10
160	190	10	20
160	190	20	30
160	190	30	40
160	190	40	50
160	190	50	60
160	190	60	70
160	190	70	80
160	190	80	90
160	190	90	100
160	190	100	130
160	190	130	160
160	190	160	190
160	190	190	220
160	190	220	250
160	190	250	280
160	190	280	310
160	190	310	340
160	190	340	370
160	190	370	400
160	190	400	1933.33
160	190	1933.33	3466.67
160	190	3466.67	5000
190	220	0	10
190	220	10	20
190	220	20	30
190	220	30	40
190	220	40	50
190	220	50	60
190	220	60	70
190	220	70	80
190	220	80	90
190	220	90	100
190	220	100	130
190	220	130	160
190	220	160	190
190	220	190	220
190	220	220	250
190	220	250	280
190	220	280	310
190	220	310	340
190	220	340	370
190	220	370	400
190	220	400	1933.33
190	220	1933.33	3466.67
190	220	3466.67	5000
220	250	0	10
220	250	10	20
220	250	20	30
220	250	30	40
220	250	40	50
220	250	50	60
220	250	60	70
220	250	70	80
220	250	80	90
220	250	90	100
220	250	100	130
220	250	130	160
220	250	160	190
220	250	190	220
220	250	220	250
220	250	250	280
220	250	280	310
220	250	310	340
220	250	340	370
220	250	370	400
220	250	400	1933.33
220	250	1933.33	3466.67
220	250	3466.67	5000
250	280	0	10
250	280	10	20
250	280	20	30
250	280	30	40
250	280	40	50
250	280	50	60
250	280	60	70
250	280	70	80
250	280	80	90
250	280	90	100
250	280	100	130
250	280	130	160
250	280	160	190
250	280	190	220
250	280	220	250
250	280	250	280
250	280	280	310
250	280	310	340
250	280	340	370
250	280	370	400
250	280	400	1933.33
250	280	1933.33	3466.67
250	280	3466.67	5000
280	310	0	10
280	310	10	20
280	310	20	30
280	310	30	40
280	310	40	50
280	310	50	60
280	310	60	70
280	310	70	80
280	310	80	90
280	310	90	100
280	310	100	130
280	310	130	160
280	310	160	190
280	310	190	220
280	310	220	250
280	310	250	280
280	310	280	310
280	310	310	340
280	310	340	370
280	310	370	400
280	310	400	1933.33
280	310	1933.33	3466.67
280	310	3466.67	5000
310	340	0	10
310	340	10	20
310	340	20	30
310	340	30	40
310	340	40	50
310	340	50	60
310	340	60	70
310	340	70	80
310	340	80	90
310	340	90	100
310	340	100	130
310	340	130	160
310	340	160	190
310	340	190	220
310	340	220	250
310	340	250	280
310	340	280	310
310	340	310	340
310	340	340	370
310	340	370	400
310	340	400	1933.33
310	340	1933.33	3466.67
310	340	3466.67	5000
340	370	0	10
340	370	10	20
340	370	20	30
340	370	30	40
340	370	40	50
340	370	50	60
340	370	60	70
340	370	70	80
340	370	80	90
340	370	90	100
340	370	100	130
340	370	130	160
340	370	160	190
340	370	190	220
340	370	220	250
340	370	250	280
340	370	280	310
340	370	310	340
340	370	340	370
340	370	370	400
340	370	400	1933.33
340	370	1933.33	3466.67
340	370	3466.67	5000
370	400	0	10
370	400	10	20
370	400	20	30
370	400	30	40
370	400	40	50
370	400	50	60
370	400	60	70
370	400	70	80
370	400	80	90
370	400	90	100
370	400	100	130
370	400	130	160
370	400	160	190
370	400	190	220
370	400	220	250
370	400	250	280
370	400	280	310
370	400	310	340
370	400	340	370
370	400	370	400
370	400	400	1933.33
370	400	1933.33	3466.67
370	400	3466.67	5000
400	1933.33	0	10
400	1933.33	10	20
400	1933.33	20	30
400	1933.33	30	40
400	1933.33	40	50
400	1933.33	50	60
400	1933.33	60	70
400	1933.33	70	80
400	1933.33	80	90
400	1933.33	90	100
400	1933.33	100	130
400	1933.33	130	160
400	1933.33	160	190
400	1933.33	190	220
400	1933.33	220	250
400	1933.33	250	280
400	1933.33	280	310
400	1933.33	310	340
400	1933.33	340	370
400	1933.33	370	400
400	1933.33	400	1933.33
400	1933.33	1933.33	3466.67
400	1933.33	3466.67	5000
1933.33	3466.67	0	10
1933.33	3466.67	10	20
1933.33	3466.67	20	30
1933.33	3466.67	30	40
1933.33	3466.67	40	50
1933.33	3466.67	50	60
1933.33	3466.67	60	70
1933.33	3466.67	70	80
1933.33	3466.67	80	90
1933.33	3466.67	90	100
1933.33	3466.67	100	130
1933.33	3466.67	130	160
1933.33	3466.67	160	190
1933.33	3466.67	190	220
1933.33	3466.67	220	250
1933.33	3466.67	250	280
1933.33	3466.67	280	310
1933.33	3466.67	310	340
1933.33	3466.67	340	370
1933.33	3466.67	370	400
1933.33	3466.67	400	1933.33
1933.33	3466.67	1933.33	3466.67
1933.33	3466.67	3466.67	5000
3466.67	5000	0	10
3466.67	5000	10	20
3466.67	5000	20	30
3466.67	5000	30	40
3466.67	5000	40	50
3466.67	5000	50	60
3466.67	5000	60	70
3466.67	5000	70	80
3466.67	5000	80	90
3466.67	5000	90	100
3466.67	5000	100	130
3466.67	5000	130	160
3466.67	5000	160	190
3466.67	5000	190	220
3466.67	5000	220	250
3466.67	5000	250	280
3466.67	5000	280	310
3466.67	5000	310	340
3466.67	5000	340	370
3466.67	5000	370	400
3466.67	5000	400	1933.33
3466.67	5000	1933.33	3466.67
3466.67	5000	3466.67	5000
